"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"122878","AMA","2014-03-12 01:38:00",-101.7059,35.2194,42.98,30.02,59.93,360,37,0,30.02,NA,0.75,47,"SCT","OVC",NA,NA,2200,2900,NA,NA,"BLDU",NA,NA,NA,47,360,"2014-03-12 01:35",30.75,"KAMA 120138Z 36037G47KT 3/4SM R04/P6000FT BLDU SCT022 OVC029 06/M01 A3002 RMK AO2 PK WND 36047/0135 TWR VIS 1 1/2 T00611011"
"122879","AMA","2014-03-12 01:46:00",-101.7059,35.2194,42.98,30.02,59.93,360,30,0,30.02,NA,0.5,46,"OVC",NA,NA,NA,2700,NA,NA,NA,"BLDU",NA,NA,NA,47,360,"2014-03-12 01:35",31.8,"KAMA 120146Z 36030G46KT 1/2SM R04/P6000FT BLDU OVC027 06/M01 A3002 RMK AO2 PK WND 36047/0135 TWR VIS 1 1/2 T00611011"
"122880","AMA","2014-03-12 01:53:00",-101.7059,35.2194,42.98,30.02,59.93,350,35,0,30.03,1015.3,0.75,48,"OVC",NA,NA,NA,2700,NA,NA,NA,"BLDU",NA,NA,NA,48,350,"2014-03-12 01:52",31.03,"KAMA 120153Z 35035G48KT 3/4SM R04/P6000FT BLDU OVC027 06/M01 A3003 RMK AO2 PK WND 35048/0152 TWR VIS 1 1/2 PRESRR SLP153 T00611011"
"122881","AMA","2014-03-12 02:19:00",-101.7059,35.2194,42.08,28.94,59.36,360,33,0,30.07,NA,0.5,45,"OVC",NA,NA,NA,2900,NA,NA,NA,"BLDU",NA,NA,NA,48,350,"2014-03-12 02:09",30.08,"KAMA 120219Z 36033G45KT 1/2SM R04/P6000FT BLDU OVC029 06/M02 A3007 RMK AO2 PK WND 35048/0209 TWR VIS 1 1/2 PRESRR T00561017"
"122882","AMA","2014-03-12 02:43:00",-101.7059,35.2194,39.92,28.04,62.21,360,37,0,30.1,NA,0.25,48,"FEW","OVC",NA,NA,300,2700,NA,NA,"BLDU",NA,NA,NA,50,350,"2014-03-12 02:33",26.46,"KAMA 120243Z 36037G48KT 1/4SM R04/P6000FT BLDU FEW003 OVC027 04/M02 A3010 RMK AO2 PK WND 35050/0233 TWR VIS 1 1/2 T00441022"
"122883","AMA","2014-03-12 02:53:00",-101.7059,35.2194,39.92,26.96,59.5,350,34,0,30.1,1017.7,0.5,46,"OVC",NA,NA,NA,2700,NA,NA,NA,"BLDU",NA,NA,NA,50,350,"2014-03-12 02:33",26.92,"KAMA 120253Z 35034G46KT 1/2SM R04/P6000FT BLDU OVC027 04/M03 A3010 RMK AO2 PK WND 35050/0233 TWR VIS 1 1/2 SLP177 T00441028 53043"
"122884","AMA","2014-03-12 03:02:00",-101.7059,35.2194,39.92,28.04,62.21,360,38,0,30.12,NA,0.5,52,"FEW","OVC",NA,NA,400,2700,NA,NA,"BLDU",NA,NA,NA,52,350,"2014-03-12 02:55",26.32,"KAMA 120302Z 36038G52KT 1/2SM R04/6000VP6000FT BLDU FEW004 OVC027 04/M02 A3012 RMK AO2 PK WND 35052/0255 TWR VIS 1 1/2 T00441022"
"122885","AMA","2014-03-12 03:27:00",-101.7059,35.2194,39.02,26.96,61.63,360,30,0,30.14,NA,0.75,45,"FEW","OVC",NA,NA,600,2700,NA,NA,"BLDU",NA,NA,NA,52,350,"2014-03-12 02:55",26.35,"KAMA 120327Z 36030G45KT 3/4SM R04/P6000FT BLDU FEW006 OVC027 04/M03 A3014 RMK AO2 PK WND 35052/0255 T00391028"
"122996","AMA","2014-03-16 01:29:00",-101.7059,35.2194,57.02,28.04,32.78,360,30,0,29.89,NA,1,42,"BKN","OVC",NA,NA,4000,7000,NA,NA,"BLDU",NA,NA,NA,43,10,"2014-03-16 01:18",57.02,"KAMA 160129Z 36030G42KT 1SM R04/P6000FT BLDU BKN040 OVC070 14/M02 A2989 RMK AO2 PK WND 01043/0118 TWR VIS 2 T01391022"
"122997","AMA","2014-03-16 01:36:00",-101.7059,35.2194,55.94,28.04,34.09,10,26,0,29.9,NA,2,42,"SCT","OVC",NA,NA,3700,7500,NA,NA,"BLDU",NA,NA,NA,43,10,"2014-03-16 01:18",55.94,"KAMA 160136Z 01026G42KT 2SM BLDU SCT037 OVC075 13/M02 A2990 RMK AO2 PK WND 01043/0118 T01331022"
"122998","AMA","2014-03-16 01:53:00",-101.7059,35.2194,55.94,24.98,30.04,10,25,0,29.91,1011.2,1.5,36,"FEW","OVC",NA,NA,1800,7500,NA,NA,"BLDU",NA,NA,NA,43,10,"2014-03-16 01:18",55.94,"KAMA 160153Z 01025G36KT 1 1/2SM BLDU FEW018 OVC075 13/M04 A2991 RMK AO2 PK WND 01043/0118 TWR VIS 2 SLP112 T01331039"
"122999","AMA","2014-03-16 02:02:00",-101.7059,35.2194,55.94,26.06,31.41,360,29,0,29.92,NA,2,35,"FEW","OVC",NA,NA,2800,7500,NA,NA,"BLDU",NA,NA,NA,35,360,"2014-03-16 02:02",55.94,"KAMA 160202Z 36029G35KT 2SM BLDU FEW028 OVC075 13/M03 A2992 RMK AO2 PK WND 36035/0202 SFC VIS 2 1/2 T01331033"
"123000","AMA","2014-03-16 02:06:00",-101.7059,35.2194,55.4,28.4,35.28,350,27,0,29.93,NA,1,43,"SCT","OVC",NA,NA,2200,7500,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KAMA 160206Z 35027G43KT 1SM R04/5000VP6000FT BLDU SCT022 OVC075 13/M02 A2993"
"123001","AMA","2014-03-16 02:09:00",-101.7059,35.2194,55.04,28.94,36.54,350,31,0,29.93,NA,0.75,43,"BKN","OVC",NA,NA,2200,7500,NA,NA,"BLDU",NA,NA,NA,43,360,"2014-03-16 02:04",55.04,"KAMA 160209Z 35031G43KT 3/4SM R04/5000VP6000FT BLDU BKN022 OVC075 13/M02 A2993 RMK AO2 PK WND 36043/0204 TWR VIS 2 PRESRR T01281017"
"123002","AMA","2014-03-16 02:31:00",-101.7059,35.2194,53.96,28.94,38.01,350,33,0,29.96,NA,1,43,"OVC",NA,NA,NA,2600,NA,NA,NA,"BLDU",NA,NA,NA,46,350,"2014-03-16 02:11",53.96,"KAMA 160231Z 35033G43KT 1SM R04/P6000FT BLDU OVC026 12/M02 A2996 RMK AO2 PK WND 35046/0211 T01221017"
"123003","AMA","2014-03-16 02:43:00",-101.7059,35.2194,53.06,28.94,39.28,360,26,0,29.97,NA,0.75,41,"OVC",NA,NA,NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,46,350,"2014-03-16 02:11",53.06,"KAMA 160243Z 36026G41KT 3/4SM R04/P6000FT BLDU OVC024 12/M02 A2997 RMK AO2 PK WND 35046/0211 TWR VIS 1 T01171017"
"123004","AMA","2014-03-16 02:53:00",-101.7059,35.2194,53.06,28.94,39.28,360,33,0,29.97,1012.9,0.75,45,"BKN","OVC",NA,NA,2600,9000,NA,NA,"BLDU",NA,NA,NA,46,350,"2014-03-16 02:11",53.06,"KAMA 160253Z 36033G45KT 3/4SM R04/P6000FT BLDU BKN026 OVC090 12/M02 A2997 RMK AO2 PK WND 35046/0211 TWR VIS 1 SLP129 T01171017 53033"
"123005","AMA","2014-03-16 03:05:00",-101.7059,35.2194,51.98,28.94,40.88,360,29,0,29.99,NA,1.5,38,"BKN","OVC",NA,NA,2400,9000,NA,NA,"BLDU",NA,NA,NA,39,360,"2014-03-16 02:55",51.98,"KAMA 160305Z 36029G38KT 1 1/2SM BLDU BKN024 OVC090 11/M02 A2999 RMK AO2 PK WND 36039/0255 TWR VIS 2 T01111017"
"123006","AMA","2014-03-16 03:31:00",-101.7059,35.2194,51.08,28.94,42.26,360,36,0,30.01,NA,0.75,46,"BKN","OVC",NA,NA,2400,9500,NA,NA,"BLDU",NA,NA,NA,46,360,"2014-03-16 03:31",51.08,"KAMA 160331Z 36036G46KT 3/4SM R04/P6000FT BLDU BKN024 OVC095 11/M02 A3001 RMK AO2 PK WND 36046/0331 TWR VIS 2 T01061017"
"123007","AMA","2014-03-16 03:34:00",-101.7059,35.2194,51.08,28.94,42.26,360,38,0,30.01,NA,0.5,49,"SCT","OVC",NA,NA,2400,9500,NA,NA,"BLDU",NA,NA,NA,49,350,"2014-03-16 03:33",51.08,"KAMA 160334Z 36038G49KT 1/2SM R04/P6000FT BLDU SCT024 OVC095 11/M02 A3001 RMK AO2 PK WND 35049/0333 TWR VIS 2 T01061017"
"123008","AMA","2014-03-16 03:50:00",-101.7059,35.2194,50,28.4,43.03,360,36,0,30.02,NA,0.5,46,"BKN","OVC",NA,NA,1600,9500,NA,NA,"BLDU",NA,NA,NA,49,350,"2014-03-16 03:33",40.7,"KAMA 160350Z 36036G46KT 1/2SM R04/P6000FT BLDU BKN016 OVC095 10/M02 A3002 RMK AO2 PK WND 35049/0333 TWR VIS 1"
"123009","AMA","2014-03-16 03:53:00",-101.7059,35.2194,50,28.94,43.99,360,35,0,30.02,1014.3,0.5,46,"BKN","OVC",NA,NA,1400,9500,NA,NA,"BLDU",NA,NA,NA,49,350,"2014-03-16 03:33",40.82,"KAMA 160353Z 36035G46KT 1/2SM R04/P6000FT BLDU BKN014 OVC095 10/M02 A3002 RMK AO2 PK WND 35049/0333 TWR VIS 1 SLP143 T01001017"
"123010","AMA","2014-03-16 04:04:00",-101.7059,35.2194,48.92,30.02,47.86,350,32,0,30.03,NA,0.75,44,"BKN","OVC",NA,NA,1600,10000,NA,NA,"BLDU",NA,NA,NA,44,360,"2014-03-16 03:57",39.7,"KAMA 160404Z 35032G44KT 3/4SM R04/P6000FT BLDU BKN016 OVC100 09/M01 A3003 RMK AO2 PK WND 36044/0357 TWR VIS 1 T00941011"
"123011","AMA","2014-03-16 04:10:00",-101.7059,35.2194,48.92,30.02,47.86,360,34,0,30.04,NA,1.75,42,"BKN","OVC",NA,NA,2000,10000,NA,NA,"BLDU",NA,NA,NA,44,360,"2014-03-16 03:57",39.44,"KAMA 160410Z 36034G42KT 1 3/4SM BLDU BKN020 OVC100 09/M01 A3004 RMK AO2 PK WND 36044/0357 TWR VIS 2 T00941011"
"123012","AMA","2014-03-16 04:20:00",-101.7059,35.2194,48.02,30.02,49.5,360,34,0,30.04,NA,0.75,43,"BKN","OVC",NA,NA,2000,10000,NA,NA,"BLDU",NA,NA,NA,44,360,"2014-03-16 03:57",38.19,"KAMA 160420Z 36034G43KT 3/4SM R04/P6000FT BLDU BKN020 OVC100 09/M01 A3004 RMK AO2 PK WND 36044/0357 TWR VIS 1 1/2 T00891011"
"123013","AMA","2014-03-16 04:38:00",-101.7059,35.2194,46.94,30.02,51.55,350,27,0,30.06,NA,1,44,"SCT","BKN","OVC",NA,2000,8000,9000,NA,"BLDU",NA,NA,NA,47,360,"2014-03-16 04:26",37.71,"KAMA 160438Z AUTO 35027G44KT 1SM R04/P6000FT BLDU SCT020 BKN080 OVC090 08/M01 A3006 RMK AO2 PK WND 36047/0426 TWR VIS 1 1/2 T00831011"
"123014","AMA","2014-03-16 04:41:00",-101.7059,35.2194,46.04,30.02,53.33,360,28,0,30.06,NA,1.25,38,"BKN","OVC",NA,NA,2000,8000,NA,NA,"BLDU",NA,NA,NA,47,360,"2014-03-16 04:26",36.32,"KAMA 160441Z AUTO 36028G38KT 1 1/4SM BLDU BKN020 OVC080 08/M01 A3006 RMK AO2 PK WND 36047/0426 TWR VIS 1 1/2 T00781011"
"123097","AMA","2014-03-18 21:31:00",-101.7059,35.2194,59,12.92,16.05,350,29,0,29.73,NA,0.75,37,"SCT","SCT",NA,NA,2100,2900,NA,NA,"HZ BLDU",NA,NA,NA,37,340,"2014-03-18 21:24",59,"KAMA 182131Z 35029G37KT 3/4SM R04/P6000FT HZ BLDU SCT021 SCT029 15/M11 A2973 RMK AO2 PK WND 34037/2124 SFC VIS 1 3/4 T01501106"
"123098","AMA","2014-03-18 21:53:00",-101.7059,35.2194,57.92,12.02,16.03,340,26,0,29.75,1004.4,1,33,"BKN","OVC",NA,NA,2600,3400,NA,NA,"HZ BLDU",NA,NA,NA,37,340,"2014-03-18 21:24",57.92,"KAMA 182153Z 34026G33KT 1SM R04/P6000FT HZ BLDU BKN026 OVC034 14/M11 A2975 RMK AO2 PK WND 34037/2124 SFC VIS 2 SLP044 T01441111"
"123099","AMA","2014-03-18 22:13:00",-101.7059,35.2194,57.02,10.04,15.16,340,26,0,29.77,NA,1.5,34,"BKN","OVC",NA,NA,3000,3900,NA,NA,"HZ BLDU",NA,NA,NA,37,350,"2014-03-18 22:02",57.02,"KAMA 182213Z 34026G34KT 1 1/2SM HZ BLDU BKN030 OVC039 14/M12 A2977 RMK AO2 PK WND 35037/2202 SFC VIS 2 1/2 T01391122"
"123100","AMA","2014-03-18 22:39:00",-101.7059,35.2194,55.04,12.02,17.79,350,31,0,29.79,NA,1.25,39,"BKN","OVC",NA,NA,2800,3700,NA,NA,"HZ BLDU",NA,NA,NA,39,340,"2014-03-18 22:30",55.04,"KAMA 182239Z 35031G39KT 1 1/4SM HZ BLDU BKN028 OVC037 13/M11 A2979 RMK AO2 PK WND 34039/2230 SFC VIS 1 1/2 T01281111"
"123101","AMA","2014-03-18 22:53:00",-101.7059,35.2194,53.96,15.08,21.17,350,33,0,29.8,1006.8,1,43,"BKN","OVC",NA,NA,2400,3200,NA,NA,"HZ BLDU",NA,NA,NA,43,350,"2014-03-18 22:53",53.96,"KAMA 182253Z 35033G43KT 1SM R04/P6000FT HZ BLDU BKN024 OVC032 12/M09 A2980 RMK AO2 PK WND 35043/2253 SLP068 T01221094"
"123102","AMA","2014-03-18 23:36:00",-101.7059,35.2194,51.08,15.08,23.54,340,25,0,29.85,NA,0.75,41,"BKN","OVC",NA,NA,2300,3400,NA,NA,"HZ BLDU",NA,NA,NA,41,350,"2014-03-18 23:27",51.08,"KAMA 182336Z 34025G41KT 3/4SM R04/4500VP6000FT HZ BLDU BKN023 OVC034 11/M09 A2985 RMK AO2 PK WND 35041/2327 SFC VIS 1 T01061094"
"123103","AMA","2014-03-18 23:51:00",-101.7059,35.2194,50,17.6,27.33,340,28,0,29.87,NA,0.5,37,"VV ",NA,NA,NA,1900,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,350,"2014-03-18 23:27",41.73,"KAMA 182351Z 34028G37KT 1/2SM R04/5000VP6000FT HZ BLDU VV019 10/M08 A2987 RMK AO2 PK WND 35041/2327 SFC VIS 1 PRESRR"
"123104","AMA","2014-03-18 23:53:00",-101.7059,35.2194,50,17.06,26.7,350,32,0,29.87,1009.8,0.5,39,"VV ",NA,NA,NA,1900,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,350,"2014-03-18 23:27",41.19,"KAMA 182353Z 35032G39KT 1/2SM R04/5000VP6000FT HZ BLDU VV019 10/M08 A2987 RMK AO2 PK WND 35041/2327 SFC VIS 1 PRESRR SLP098 T01001083 10183 20100 51035"
"123105","AMA","2014-03-19 00:53:00",-101.7059,35.2194,44.06,19.94,37.79,350,26,0,29.95,1013.4,0.5,35,"VV ",NA,NA,NA,1700,NA,NA,NA,"HZ BLDU",NA,NA,NA,43,360,"2014-03-19 00:23",33.96,"KAMA 190053Z 35026G35KT 1/2SM R04/P6000FT HZ BLDU VV017 07/M07 A2995 RMK AO2 PK WND 36043/0023 SFC VIS 1 SLP134 T00671067"
"123106","AMA","2014-03-19 01:20:00",-101.7059,35.2194,42.08,19.94,40.77,360,30,0,29.98,NA,0.75,41,"OVC",NA,NA,NA,1700,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,350,"2014-03-19 01:14",30.56,"KAMA 190120Z 36030G41KT 3/4SM R04/P6000FT HZ BLDU OVC017 06/M07 A2998 RMK AO2 PK WND 35041/0114 SFC VIS 1 3/4 PRESRR T00561067"
"123107","AMA","2014-03-19 01:31:00",-101.7059,35.2194,42.08,19.94,40.77,350,28,0,29.98,NA,1,36,"OVC",NA,NA,NA,1900,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,350,"2014-03-19 01:14",30.9,"KAMA 190131Z 35028G36KT 1SM R04/P6000FT HZ BLDU OVC019 06/M07 A2998 RMK AO2 PK WND 35041/0114 SFC VIS 2 T00561067"
"123108","AMA","2014-03-19 01:53:00",-101.7059,35.2194,41,21.02,44.51,350,29,0,30,1015,1,38,"OVC",NA,NA,NA,2100,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,350,"2014-03-19 01:14",29.25,"KAMA 190153Z 35029G38KT 1SM R04/P6000FT HZ BLDU OVC021 05/M06 A3000 RMK AO2 PK WND 35041/0114 SFC VIS 2 1/2 SLP150 T00501061"
"123109","AMA","2014-03-19 01:58:00",-101.7059,35.2194,41,21.02,44.51,350,23,0,30,NA,3,38,"OVC",NA,NA,NA,2100,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,350,"2014-03-19 01:55",30.41,"KAMA 190158Z 35023G38KT 3SM HZ BLDU OVC021 05/M06 A3000 RMK AO2 PK WND 35034/0155 T00501061"
"123110","AMA","2014-03-19 02:53:00",-101.7059,35.2194,39.02,19.94,45.91,350,25,0,30.04,1016.1,5,30,"OVC",NA,NA,NA,1900,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,350,"2014-03-19 01:55",27.32,"KAMA 190253Z 35025G30KT 5SM HZ BLDU OVC019 04/M07 A3004 RMK AO2 PK WND 35034/0155 SLP161 T00391067 51051"
"123111","AMA","2014-03-19 03:53:00",-101.7059,35.2194,37.04,19.94,49.62,350,19,0,30.07,1017.3,6,26,"OVC",NA,NA,NA,2000,NA,NA,NA,"HZ BLDU",NA,NA,NA,33,360,"2014-03-19 03:03",26.1,"KAMA 190353Z 35019G26KT 6SM HZ BLDU OVC020 03/M07 A3007 RMK AO2 PK WND 36033/0303 SLP173 T00281067"
"123112","AMA","2014-03-19 04:36:00",-101.7059,35.2194,35.96,19.94,51.78,350,16,0,30.09,NA,9,25,"SCT",NA,NA,NA,1900,NA,NA,NA,"BLDU",NA,NA,NA,29,350,"2014-03-19 04:20",25.58,"KAMA 190436Z 35016G25KT 9SM BLDU SCT019 02/M07 A3009 RMK AO2 PK WND 35029/0420 T00221067"
"123113","AMA","2014-03-19 04:53:00",-101.7059,35.2194,35.96,19.94,51.78,350,17,0,30.09,1017.9,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,29,350,"2014-03-19 04:20",25.26,"KAMA 190453Z 35017KT 10SM BLDU CLR 02/M07 A3009 RMK AO2 PK WND 35029/0420 SLP179 T00221067"
"123114","AMA","2014-03-19 05:53:00",-101.7059,35.2194,33.98,19.94,56.02,350,15,0,30.09,1017.6,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,26,360,"2014-03-19 05:08",23.35,"KAMA 190553Z AUTO 35015KT 10SM BLDU CLR 01/M07 A3009 RMK AO2 PK WND 36026/0508 SLP176 T00111067 10094 20011 401830011 50015"
"123115","AMA","2014-03-19 06:53:00",-101.7059,35.2194,33.08,21.02,60.81,340,13,0,30.1,1018,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,22.95,"KAMA 190653Z AUTO 34013KT 10SM BLDU CLR 01/M06 A3010 RMK AO2 SLP180 T00061061"
"123116","AMA","2014-03-19 07:53:00",-101.7059,35.2194,33.08,21.02,60.81,330,13,0,30.12,1018.6,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,22.95,"KAMA 190753Z AUTO 33013KT 10SM BLDU CLR 01/M06 A3012 RMK AO2 SLP186 T00061061"
"123117","AMA","2014-03-19 08:53:00",-101.7059,35.2194,32,21.02,63.51,320,9,0,30.13,1018.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,23.51,"KAMA 190853Z AUTO 32009KT 10SM BLDU CLR 00/M06 A3013 RMK AO2 SLP188 T00001061 53013"
"123118","AMA","2014-03-19 09:53:00",-101.7059,35.2194,30.92,21.02,66.34,320,13,0,30.14,1019.8,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,20.18,"KAMA 190953Z AUTO 32013KT 10SM BLDU CLR M01/M06 A3014 RMK AO2 SLP198 T10061061"
"123119","AMA","2014-03-19 10:53:00",-101.7059,35.2194,30.92,21.02,66.34,320,12,0,30.16,1020.9,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,20.63,"KAMA 191053Z 32012KT 10SM BLDU CLR M01/M06 A3016 RMK AO2 SLP209 T10061061"
"123120","AMA","2014-03-19 11:53:00",-101.7059,35.2194,30.02,21.02,68.81,320,10,0,30.19,1022.2,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,20.49,"KAMA 191153Z 32010KT 10SM BLDU CLR M01/M06 A3019 RMK AO2 SLP222 T10111061 10011 21011 53018"
"123318","AMA","2014-03-26 20:53:00",-101.7059,35.2194,64.04,46.94,53.73,190,31,0,29.66,1001.7,10,40,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,40,190,"2014-03-26 20:53",64.04,"KAMA 262053Z 19031G40KT 10SM BLDU CLR 18/08 A2966 RMK AO2 PK WND 19040/2053 SLP017 T01780083 56044"
"123319","AMA","2014-03-26 21:53:00",-101.7059,35.2194,66.92,46.94,48.6,190,26,0,29.64,1000.7,10,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,39,190,"2014-03-26 21:00",66.92,"KAMA 262153Z 19026G35KT 10SM BLDU CLR 19/08 A2964 RMK AO2 PK WND 19039/2100 SLP007 T01940083"
"123320","AMA","2014-03-26 22:53:00",-101.7059,35.2194,66.92,46.04,46.98,190,28,0,29.61,1000,10,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,40,180,"2014-03-26 22:23",66.92,"KAMA 262253Z 19028G35KT 10SM BLDU CLR 19/08 A2961 RMK AO2 PK WND 18040/2223 SLP000 T01940078"
"123321","AMA","2014-03-26 23:53:00",-101.7059,35.2194,69.08,35.06,28.49,210,22,0,29.59,999.1,7,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,38,180,"2014-03-26 23:10",69.08,"KAMA 262353Z 21022G27KT 7SM BLDU CLR 21/02 A2959 RMK AO2 PK WND 18038/2310 SLP991 T02060017 10206 20111 56023"
"123337","AMA","2014-03-27 13:53:00",-101.7059,35.2194,55.04,23,28.57,260,29,0,29.63,1000.2,2,39,"SCT",NA,NA,NA,800,NA,NA,NA,"BLDU",NA,NA,NA,39,260,"2014-03-27 13:44",55.04,"KAMA 271353Z 26029G39KT 2SM BLDU SCT008 13/M05 A2963 RMK AO2 PK WND 26039/1344 VIS 1V5 SLP002 T01281050"
"123338","AMA","2014-03-27 14:00:00",-101.7059,35.2194,55.4,24.8,30.4,250,25,0,29.64,NA,2,39,"BKN",NA,NA,NA,1000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KAMA 271400Z 25025G39KT 2SM BLDU BKN010 13/M04 A2964"
"123339","AMA","2014-03-27 14:28:00",-101.7059,35.2194,55.4,24.8,30.4,260,24,0,29.66,NA,4,39,"BKN",NA,NA,NA,1300,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KAMA 271428Z 26024G39KT 4SM BLDU BKN013 13/M04 A2966"
"123340","AMA","2014-03-27 14:36:00",-101.7059,35.2194,57.02,24.98,28.89,260,26,0,29.65,NA,6,34,"SCT",NA,NA,NA,1300,NA,NA,NA,"BLDU",NA,NA,NA,40,250,"2014-03-27 14:17",57.02,"KAMA 271436Z 26026G34KT 6SM BLDU SCT013 14/M04 A2965 RMK AO2 PK WND 25040/1417 T01391039"
"123341","AMA","2014-03-27 14:53:00",-101.7059,35.2194,57.92,24.98,27.96,250,25,0,29.65,1000.6,5,34,"FEW",NA,NA,NA,2100,NA,NA,NA,"BLDU",NA,NA,NA,40,250,"2014-03-27 14:17",57.92,"KAMA 271453Z 25025G34KT 5SM BLDU FEW021 14/M04 A2965 RMK AO2 PK WND 25040/1417 SLP006 T01441039 53009"
"123342","AMA","2014-03-27 15:05:00",-101.7059,35.2194,57.92,24.98,27.96,260,19,0,29.67,NA,3,34,"BKN",NA,NA,NA,2100,NA,NA,NA,"BLDU",NA,NA,NA,35,260,"2014-03-27 14:55",57.92,"KAMA 271505Z 26019G34KT 3SM BLDU BKN021 14/M04 A2967 RMK AO2 PK WND 26035/1455 T01441039"
"123343","AMA","2014-03-27 15:22:00",-101.7059,35.2194,60.08,24.08,24.93,260,24,0,29.66,NA,10,30,"SCT",NA,NA,NA,2100,NA,NA,NA,"BLDU",NA,NA,NA,35,260,"2014-03-27 14:55",60.08,"KAMA 271522Z 26024G30KT 10SM BLDU SCT021 16/M04 A2966 RMK AO2 PK WND 26035/1455 T01561044"
"123344","AMA","2014-03-27 15:53:00",-101.7059,35.2194,62.06,21.92,21.22,270,24,0,29.66,1000.8,10,36,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,36,270,"2014-03-27 15:53",62.06,"KAMA 271553Z 27024G36KT 10SM BLDU CLR 17/M06 A2966 RMK AO2 PK WND 27036/1553 SLP008 T01671056"
"123345","AMA","2014-03-27 16:53:00",-101.7059,35.2194,64.94,19.94,17.64,270,22,0,29.68,1001.5,10,33,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,38,280,"2014-03-27 16:07",64.94,"KAMA 271653Z 27022G33KT 10SM BLDU CLR 18/M07 A2968 RMK AO2 PK WND 28038/1607 SLP015 T01831067"
"123346","AMA","2014-03-27 17:53:00",-101.7059,35.2194,69.08,15.08,12.4,270,25,0,29.68,1001.5,10,30,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,34,270,"2014-03-27 17:03",69.08,"KAMA 271753Z 27025G30KT 10SM BLDU CLR 21/M09 A2968 RMK AO2 PK WND 27034/1703 SLP015 T02061094 10206 20111 51010"
"123347","AMA","2014-03-27 18:53:00",-101.7059,35.2194,71.96,12.92,10.22,280,19,0,29.69,1001.4,10,27,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,270,"2014-03-27 18:05",69.34,"KAMA 271853Z 28019G27KT 10SM BLDU CLR 22/M11 A2969 RMK AO2 PK WND 27031/1805 SLP014 T02221106"
"123520","AMA","2014-04-03 19:53:00",-101.7059,35.2194,64.94,3.02,8.32,240,31,0,29.75,1003.7,2,39,"BKN","OVC",NA,NA,2700,3600,NA,NA,"HZ BLDU",NA,NA,NA,52,230,"2014-04-03 19:26",64.94,"KAMA 031953Z AUTO 24031G39KT 2SM HZ BLDU BKN027 OVC036 18/M16 A2975 RMK AO2 PK WND 23052/1926 SFC VIS 2 1/2 VIS 1 3/4V4 SLP037 T01831161"
"123521","AMA","2014-04-03 20:01:00",-101.7059,35.2194,64.04,5,9.41,230,30,0,29.76,NA,3,43,"OVC",NA,NA,NA,3300,NA,NA,NA,"HZ BLDU",NA,NA,NA,43,240,"2014-04-03 19:57",64.04,"KAMA 032001Z 23030G43KT 3SM HZ BLDU OVC033 18/M15 A2976 RMK AO2 PK WND 24043/1957 T01781150"
