"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"20692","ELP","2003-05-15 19:51:00",-106.3758,31.8111,96.08,26.06,8.24,250,28,NA,29.8,1000.7,6,36,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,37,210,"2003-05-15 19:00",89.92,"METAR KELP 151951Z 25028G36KT 6SM BLDU FEW150 36/M03 A2980 RMK AO2 PK WND 21037/1900 SLP007 MTNS OBSCD SW AND NW T03561033 $"
"20693","ELP","2003-05-15 20:51:00",-106.3758,31.8111,93.92,30.02,10.36,250,26,NA,29.78,1000.4,5,38,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,40,250,"2003-05-15 20:21",88.62,"METAR KELP 152051Z COR 25026G38KT 5SM BLDU FEW150 34/M01 A2978 RMK AO2 PK WND 25040/2021 SLP004 MTNS OBSCD SW AND NW T03441011 56028 $"
"20797","ELP","2003-05-20 04:51:00",-106.3758,31.8111,78.08,50,37.38,60,16,NA,30.06,1010.1,5,25,"FEW","SCT","   ",NA,10000,16000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,78.08,"METAR KELP 200451Z 06016G25KT 5SM BLDU FEW100 SCT160 26/10 A3006 RMK AO2 SLP101 MTNS OBSCD SW T02560100"
"20798","ELP","2003-05-20 05:51:00",-106.3758,31.8111,75.02,48.92,39.75,20,13,NA,30.09,1011.4,3,20,"FEW","   ","   ",NA,16000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.02,"METAR KELP 200551Z 02013G20KT 3SM BLDU FEW160 24/09 A3009 RMK AO2 SLP114 MTNS OBSCD SW-NW T02390094 10339 20239 53028"
"20799","ELP","2003-05-20 06:51:00",-106.3758,31.8111,73.04,50,44.23,50,14,NA,30.13,1012.6,4,20,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,73.04,"METAR KELP 200651Z 05014G20KT 4SM BLDU CLR 23/10 A3013 RMK AO2 SLP126 MTNS OBSCD SW-NW T02280100 403500200"
"20800","ELP","2003-05-20 07:51:00",-106.3758,31.8111,71.06,50,47.29,50,14,NA,30.13,1012.7,6,19,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.06,"METAR KELP 200751Z 05014G19KT 6SM BLDU CLR 22/10 A3013 RMK AO2 SLP127 MTNS OBSCD SW AND NW T02170100"
"20890","ELP","2003-05-24 01:51:00",-106.3758,31.8111,86,44.06,23.11,350,20,NA,29.98,1007.4,1,30,"FEW","BKN","   ",NA,9000,11000,NA,NA,"TS BLDU",NA,NA,NA,34,10,"2003-05-24 01:27",83.04,"METAR KELP 240151Z 35020G30KT 1SM TS BLDU FEW090CB BKN110 30/07 A2998 RMK AO2 PK WND 01034/0127 TSB42 SLP074 TS N-NE MOV S T03000067"
"21225","ELP","2003-06-07 01:51:00",-106.3758,31.8111,80.96,42.98,26.09,360,22,NA,29.95,1007.4,7,28,"SCT","BKN","BKN",NA,8000,14000,20000,NA,"BLDU",NA,NA,NA,28,360,"2003-06-07 01:49",79.52,"METAR KELP 070151Z 36022G28KT 7SM BLDU SCT080CB BKN140 BKN200 27/06 A2995 RMK AO2 PK WND 36028/0149 SLP074 CB NW-E MOV SE T02720061"
"21276","ELP","2003-06-09 04:51:00",-106.3758,31.8111,78.08,53.96,43.26,150,21,NA,29.95,1007,5,28,"SCT","BKN","   ",NA,10000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,78.08,"METAR KELP 090451Z 15021G28KT 5SM BLDU SCT100 BKN250 26/12 A2995 RMK AO2 PK WND 14029/0437 SLP070 T02560122"
"21277","ELP","2003-06-09 05:51:00",-106.3758,31.8111,75.92,57.92,53.65,140,26,NA,29.96,1007.1,3,34,"SCT","SCT","   ",NA,10000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.92,"METAR KELP 090551Z 14026G34KT 3SM BLDU SCT100 SCT250 24/14 A2996 RMK AO2 PK WND 14034/0550 SLP071 T02440144 10350 20244 51019"
"21465","ELP","2003-06-17 01:51:00",-106.3758,31.8111,75.02,53.06,46.34,360,33,NA,30.08,NA,0.5,41,"SCT","OVC","   ",NA,8500,11000,NA,NA,"DS",NA,NA,NA,43,350,"2003-06-17 01:38",75.02,"METAR KELP 170151Z 36033G41KT 1/2SM DS SCT085CB OVC110 24/12 A3008 RMK AO2 CB ALQDS SKY PRTLY OBSCD PK WND 35043/38 T02390117"
"21537","ELP","2003-06-20 01:51:00",-106.3758,31.8111,91.04,42.08,18.26,190,13,NA,29.84,1002.6,3,19,"SCT","BKN","BKN",NA,10000,15000,25000,NA,"BLDU",NA,NA,NA,NA,NA,NA,87.15,"METAR KELP 200151Z 19013G19KT 3SM BLDU SCT100 BKN150 BKN250 33/06 A2984 RMK AO2 SLP026 OUTFLOW BNDRY AT AP CB DSNT SE-SW T03280056"
"21538","ELP","2003-06-20 02:51:00",-106.3758,31.8111,86,46.04,24.91,160,12,NA,29.84,1002.8,6,NA,"FEW","SCT","BKN",NA,10000,15000,25000,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.19,"METAR KELP 200251Z 16012KT 6SM BLDU FEW100 SCT150 BKN250 30/08 A2984 RMK AO2 SLP028 CB DSNT SE T03000078 53001"
"21561","ELP","2003-06-21 01:51:00",-106.3758,31.8111,91.94,39.02,15.77,270,15,NA,29.8,1000.8,5,21,"FEW","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,87.77,"METAR KELP 210151Z 27015G21KT 5SM BLDU FEW120 33/04 A2980 RMK AO2 SLP008 T03330039"
"22572","ELP","2003-08-02 04:51:00",-106.3758,31.8111,84.02,57.92,41.15,250,19,NA,30.05,1009.6,5,NA,"SCT","BKN","   ",NA,10000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.49,"METAR KELP 020451Z 25019KT 5SM BLDU SCT100 BKN250 29/14 A3005 RMK AO2 SLP096 CB FRQ LTGICCCCG DSNT NW T02890144"
"22595","ELP","2003-08-03 03:51:00",-106.3758,31.8111,84.02,59,42.77,250,19,NA,30.04,1009.2,5,NA,"FEW","SCT","   ",NA,9000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.77,"METAR KELP 030351Z 25019KT 5SM BLDU FEW090 SCT250 29/15 A3004 RMK AO2 SLP092 CB OCNL LTG DSNT S T02890150"
"22620","ELP","2003-08-04 04:51:00",-106.3758,31.8111,89.06,53.06,29.37,240,12,NA,30.02,1008,5,NA,"FEW","BKN","   ",NA,10000,25000,NA,NA,"DU",NA,NA,NA,NA,NA,NA,86.74,"METAR KELP 040451Z 24012KT 5SM DU FEW100 BKN250 32/12 A3002 RMK AO2 SLP080 T03170117"
"22765","ELP","2003-08-10 05:51:00",-106.3758,31.8111,89.06,53.06,29.37,20,19,NA,30.15,1012.4,5,NA,"SCT","OVC","   ",NA,8000,14000,NA,NA,"BLDU",NA,NA,NA,26,50,"2003-08-10 05:18",86.74,"METAR KELP 100551Z 02019KT 5SM BLDU SCT080 OVC140 32/12 A3015 RMK AO2 PRESRR SLP124 VCSH ALQDS PK WND 05026/18 T03170117 10389 20317 53035"
"22766","ELP","2003-08-10 06:51:00",-106.3758,31.8111,84.92,51.98,32.2,360,7,NA,30.16,1012.5,5,NA,"FEW","SCT","OVC",NA,5500,8000,14000,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.05,"METAR KELP 100651Z 36007KT 5SM BLDU FEW055 SCT080 OVC140 29/11 A3016 RMK AO2 SLP125 T02940111 404110233"
"22982","ELP","2003-08-19 07:51:00",-106.3758,31.8111,80.06,57.02,45.3,240,17,NA,30.08,1010.4,2,25,"FEW","OVC","   ",NA,12000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80.42,"METAR KELP 190751Z 24017G25KT 2SM BLDU FEW120 OVC250 27/14 A3008 RMK AO2 SLP104 T02670139"
"22986","ELP","2003-08-19 11:51:00",-106.3758,31.8111,75.02,57.02,53.52,160,7,NA,30.11,1011.4,5,NA,"FEW","SCT","   ",NA,12000,25000,NA,NA,"DU",NA,NA,NA,NA,NA,NA,75.02,"METAR KELP 191151Z 16007KT 5SM DU FEW120 SCT250 24/14 A3011 RMK AO2 SLP114 T02390139 10294 20239 53007"
"23076","ELP","2003-08-23 05:51:00",-106.3758,31.8111,78.98,55.94,45.14,90,26,NA,30.09,1010.9,3,33,"SCT","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,33,80,"2003-08-23 05:48",78.98,"METAR KELP 230551Z 09026G33KT 3SM BLDU SCT100 26/13 A3009 RMK AO2 PK WND 08033/0548 SLP109 T02610133 10339 20261 51022"
"24076","ELP","2003-10-03 22:51:00",-106.3758,31.8111,73.94,55.94,53.37,260,27,0.02,29.93,1007.2,6,42,"SCT","SCT","BKN",NA,10000,16000,25000,NA,"-TSRA BLDU",NA,NA,NA,42,270,"2003-10-03 22:43",73.94,"METAR KELP 032251Z COR 26027G42KT 6SM -TSRA BLDU SCT100CB SCT160 BKN250 23/13 A2993 RMK AO2 PK WND 27042/2243 WSHFT 2235 TSB49RAB44 PRESRR SLP072 OCNL LTGCG AT ARPT TS OHD-S-W-N MOVG E BLDU N-SE P0002 T02330133"
"24609","ELP","2003-10-26 03:51:00",-106.3758,31.8111,53.96,21.92,28.39,60,21,NA,30.3,1021.7,3,30,"SCT","OVC","   ",NA,6000,8000,NA,NA,"BLDU",NA,NA,NA,33,60,"2003-10-26 03:38",53.96,"METAR KELP 260351Z 06021G30KT 3SM BLDU SCT060 OVC080 12/M06 A3030 RMK AO2 PK WND 06033/0338 SLP217 T01221056"
"24818","ELP","2003-11-03 21:51:00",-106.3758,31.8111,75.92,35.96,23.43,240,23,NA,29.89,1006.1,2,28,"OVC","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,31,250,"2003-11-03 21:23",74.31,"METAR KELP 032151Z 24023G28KT 2SM BLDU OVC200 24/02 A2989 RMK AO2 PK WND 25031/2123 SLP061 MTNS OBSCD SW-NW T02440022"
"24819","ELP","2003-11-03 22:51:00",-106.3758,31.8111,75.02,35.96,24.14,250,23,NA,29.89,1006.4,4,30,"OVC","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,32,260,"2003-11-03 22:00",73.36,"METAR KELP 032251Z 25023G30KT 4SM BLDU OVC200 24/02 A2989 RMK AO2 PK WND 26032/2200 SLP064 MTNS OBSCD SW-NW T02390022"
"24820","ELP","2003-11-03 23:51:00",-106.3758,31.8111,73.04,30.92,21.09,260,19,NA,29.88,1006.3,6,28,"OVC","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,35,230,"2003-11-03 23:34",71.04,"METAR KELP 032351Z 26019G28KT 6SM BLDU OVC200 23/M01 A2988 RMK AO2 PK WND 23035/2334 SLP063 T02281006 10261 20228 58004"
"25044","ELP","2003-11-13 06:51:00",-106.3758,31.8111,59,35.96,42.02,60,10,NA,30.25,1019.4,5,NA,"BKN","OVC","   ",NA,4600,15000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"METAR KELP 130651Z 06010KT 5SM BLDU BKN046 OVC150 15/02 A3025 RMK AO2 SLP194 MTNS OBSCD SW AND NW T01500022 402390144"
"25045","ELP","2003-11-13 07:51:00",-106.3758,31.8111,57.92,35.96,43.67,60,12,NA,30.26,1019.7,5,NA,"OVC","   ","   ",NA,4400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.92,"METAR KELP 130751Z 06012KT 5SM BLDU OVC044 14/02 A3026 RMK AO2 SLP197 MTNS OBSCD SW-NW T01440022"
"25271","ELP","2003-11-22 18:51:00",-106.3758,31.8111,69.98,15.98,12.5,220,21,NA,29.76,1002.1,2.5,30,"SCT","   ","   ",NA,16000,NA,NA,NA,"BLDU",NA,NA,NA,34,240,"2003-11-22 18:39",69.98,"METAR KELP 221851Z 22021G30KT 2 1/2SM BLDU SCT160 21/M09 A2976 RMK AO2 PK WND 24034/1839 SLP021 MTNS OBSCD SW-NW SKY PTLY OBSCD T02111089"
"25272","ELP","2003-11-22 19:51:00",-106.3758,31.8111,71.06,17.96,13.13,230,30,NA,29.71,1000.4,0.75,42,"VV ","   ","   ",NA,800,NA,NA,NA,"BLDU",NA,NA,NA,42,240,"2003-11-22 19:42",68.48,"METAR KELP 221951Z 23030G42KT 3/4SM BLDU VV008 22/M08 A2971 RMK AO2 PK WND 24042/1942 SLP004 MTNS OBSCD SW-NW T02171078"
"25273","ELP","2003-11-22 20:51:00",-106.3758,31.8111,71.06,26.06,18.48,230,30,NA,29.68,999.6,0.5,35,"VV ","   ","   ",NA,700,NA,NA,NA,"DS",NA,NA,NA,39,240,"2003-11-22 20:01",68.73,"METAR KELP 222051Z 23030G35KT 1/2SM DS VV007 22/M03 A2968 RMK AO2 PK WND 24039/2001 TWR VIS 3/4 SLP996 MTNS OBSCD SW-NW T02171033 56033"
"25274","ELP","2003-11-22 21:51:00",-106.3758,31.8111,71.06,24.98,17.67,220,25,NA,29.67,999.2,0.25,42,"VV ","   ","   ",NA,500,NA,NA,NA,"+DS",NA,NA,NA,42,220,"2003-11-22 21:51",68.7,"METAR KELP 222151Z 22025G42KT 1/4SM +DS VV005 22/M04 A2967 RMK AO2 PK WND 22042/2151 TWR VIS 1/2 SLP992 MTNS OBSCD SW-NW T02171039"
"25275","ELP","2003-11-22 22:51:00",-106.3758,31.8111,69.98,23,16.87,230,26,NA,29.69,999.9,0.5,34,"VV ","   ","   ",NA,600,NA,NA,NA,"DS",NA,NA,NA,41,220,"2003-11-22 21:52",69.98,"METAR KELP 222251Z 23026G34KT 1/2SM DS VV006 21/M05 A2969 RMK AO2 PK WND 22041/2152 SLP999 MTNS OBSCD SW-NW T02111050"
"25276","ELP","2003-11-22 23:51:00",-106.3758,31.8111,69.08,23,17.4,230,25,NA,29.69,1000.8,0.5,32,"VV ","   ","   ",NA,700,NA,NA,NA,"DS",NA,NA,NA,36,230,"2003-11-22 22:59",69.08,"METAR KELP 222351Z 23025G32KT 1/2SM DS VV007 21/M05 A2969 RMK AO2 PK WND 23036/2259 SLP008 MTNS OBSCD SW-NW T02061050 10222 20189 53003"
"25277","ELP","2003-11-23 00:51:00",-106.3758,31.8111,66.92,23,18.74,230,19,NA,29.72,1001.8,1.5,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,230,"2003-11-23 00:01",66.92,"METAR KELP 230051Z 23019G25KT 1 1/2SM BLDU CLR 19/M05 A2972 RMK AO2 PK WND 23031/0001 SLP018 MTNS OBSCD SW-NW SKY PTLY OBSCD T01941050"
"25278","ELP","2003-11-23 01:51:00",-106.3758,31.8111,64.94,23,20.08,250,18,NA,29.73,1002.6,2,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,240,"2003-11-23 01:40",64.94,"METAR KELP 230151Z 25018KT 2SM BLDU CLR 18/M05 A2973 RMK AO2 PK WND 24028/0140 SLP026 MTNS OBSCD SW-NW SKY PTLY OBSCD T01831050 $"
"25656","ELP","2003-12-08 19:51:00",-106.3758,31.8111,66.02,39.92,38.32,240,18,NA,29.78,1003.5,3,25,"SCT","SCT","   ",NA,6000,12000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.02,"METAR KELP 081951Z 24018G25KT 3SM BLDU SCT060 SCT120 19/04 A2978 RMK AO2 SLP035 MTNS OBSCD SW-NW SKY PTLY OBSCD T01890044"
"25657","ELP","2003-12-08 20:51:00",-106.3758,31.8111,64.94,39.02,38.42,280,19,NA,29.76,1002.9,6,28,"SCT","SCT","   ",NA,6500,12000,NA,NA,"BLDU",NA,NA,NA,35,220,"2003-12-08 20:40",64.94,"METAR KELP 082051Z 28019G28KT 6SM BLDU SCT065 SCT120 18/04 A2976 RMK AO2 PK WND 22035/2040 SLP029 MTNS OBSCD SW T01830039 56033"
"25659","ELP","2003-12-08 22:51:00",-106.3758,31.8111,62.96,39.92,42.65,260,28,NA,29.75,1003.1,2,32,"BKN","BKN","   ",NA,7000,9500,NA,NA,"BLDU",NA,NA,NA,34,270,"2003-12-08 21:56",62.96,"METAR KELP 082251Z 26028G32KT 2SM BLDU BKN070 BKN095 17/04 A2975 RMK AO2 PK WND 27034/2156 SLP031 MTNS OBSCD SW-NW SKY PTLY OBSCD T01720044"
"25660","ELP","2003-12-08 23:51:00",-106.3758,31.8111,60.98,42.98,51.48,260,27,NA,29.77,1004,3,34,"SCT","SCT","   ",NA,8000,9500,NA,NA,"BLDU",NA,NA,NA,40,240,"2003-12-08 22:58",60.98,"METAR KELP 082351Z 26027G34KT 3SM BLDU SCT080 SCT095 16/06 A2977 RMK AO2 PK WND 24040/2258 SLP040 MTNS OBSCD SW AND NW T01610061 10189 20161 53003"
"25661","ELP","2003-12-09 00:51:00",-106.3758,31.8111,51.98,46.94,82.87,300,25,NA,29.83,1006.9,5,31,"SCT","BKN","BKN",NA,6000,7500,9500,NA,"-RA BLDU",NA,NA,NA,40,300,"2003-12-09 00:36",51.98,"METAR KELP 090051Z 30025G31KT 5SM -RA BLDU SCT060 BKN075 BKN095 11/08 A2983 RMK AO2 PK WND 30040/0036 RAB27 SLP069 P0000 T01110083"
"25817","ELP","2003-12-15 12:51:00",-106.3758,31.8111,55.94,21.92,26.42,250,31,NA,29.82,1005.7,5,42,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.94,"METAR KELP 151251Z 25031G42KT 5SM BLDU CLR 13/M06 A2982 RMK AO2 PK WND 23042/1245 SLP057 T01331056"
"25818","ELP","2003-12-15 13:51:00",-106.3758,31.8111,50,24.08,35.98,280,27,NA,29.87,1008.3,8,35,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.88,"METAR KELP 151351Z 28027G35KT 8SM BLDU SCT150 10/M04 A2987 RMK AO2 PK WND 26039/1309 SLP083 T01001044"
"25819","ELP","2003-12-15 14:51:00",-106.3758,31.8111,48.92,28.04,44.14,280,21,NA,29.92,1010.3,7,28,"BKN","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.42,"METAR KELP 151451Z 28021G28KT 7SM BLDU BKN150 09/M02 A2992 RMK AO2 PK WND 27039/1411 SLP103 T00941022 53037"
"25820","ELP","2003-12-15 15:51:00",-106.3758,31.8111,50,24.98,37.36,290,22,NA,29.94,1011.1,7,35,"BKN","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.68,"METAR KELP 151551Z 29022G35KT 7SM BLDU BKN150 10/M04 A2994 RMK AO2 PK WND 27035/1542 SLP111 T01001039"
"25821","ELP","2003-12-15 16:51:00",-106.3758,31.8111,51.08,28.04,40.73,290,23,NA,29.97,1011.8,3,35,"SCT","BKN","   ",NA,16000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"METAR KELP 151651Z 29023G35KT 3SM BLDU SCT160 BKN250 11/M02 A2997 RMK AO2 PK WND 29037/1618 SLP118 T01061022"
"25822","ELP","2003-12-15 17:51:00",-106.3758,31.8111,51.98,15.98,23.68,300,26,NA,29.97,1012.1,3,38,"FEW","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.98,"METAR KELP 151751Z 30026G38KT 3SM BLDU FEW250 11/M09 A2997 RMK AO2 PK WND 30041/1703 SLP121 VIS 1 1/2V4 MTNS OBSCD SW-NW T01111089 10139 20089 51014"
"25823","ELP","2003-12-15 18:51:00",-106.3758,31.8111,53.96,10.94,17.64,290,23,NA,29.94,1010.4,5,38,"FEW","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.96,"METAR KELP 151851Z 29023G38KT 5SM BLDU FEW250 12/M12 A2994 RMK AO2 PK WND 31040/1754 SLP104 VIS NE-E 1 MTNS OBSCD SW AND NW T01221117 $"
"25824","ELP","2003-12-15 19:51:00",-106.3758,31.8111,53.06,14,20.87,290,16,NA,29.93,1010.4,5,34,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.06,"METAR KELP 151951Z 29016G34KT 5SM BLDU CLR 12/M10 A2993 RMK AO2 PK WND 26037/1929 SLP104 MTNS OBSCD SW AND NW T01171100 $"
"25825","ELP","2003-12-15 20:51:00",-106.3758,31.8111,53.96,12.02,18.51,270,25,NA,29.93,1009.9,5,36,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.96,"METAR KELP 152051Z 27025G36KT 5SM BLDU CLR 12/M11 A2993 RMK AO2 PK WND 27037/2034 SLP099 MTNS OBSCD SW T01221111 56014"
"25826","ELP","2003-12-15 21:51:00",-106.3758,31.8111,53.96,10.94,17.64,280,31,NA,29.93,1009.7,3,41,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.96,"METAR KELP 152151Z 28031G41KT 3SM BLDU CLR 12/M12 A2993 RMK AO2 PK WND 27045/2124 SLP097 VIS NE-E 1 MTNS OBSCD SW-NW T01221117 $"
"25827","ELP","2003-12-15 22:51:00",-106.3758,31.8111,51.08,3.92,14.28,270,26,NA,29.98,1012,6,38,"FEW","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"METAR KELP 152251Z 27026G38KT 6SM BLDU FEW250 11/M16 A2998 RMK AO2 PK WND 27043/2152 SLP120 MTNS OBSCD SW AND NW T01061156"
"26090","ELP","2003-12-26 21:51:00",-106.3758,31.8111,71.06,17.06,12.63,250,20,NA,29.87,1007.4,2.5,31,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,220,"2003-12-26 21:45",68.46,"METAR KELP 262151Z COR 25020G31KT 2 1/2SM BLDU CLR 22/M08 A2987 RMK AO2 PK WND 22031/2145 SLP074 SKY PTLY OBSCD T02171083"
"26091","ELP","2003-12-26 22:51:00",-106.3758,31.8111,68,24.08,18.89,250,25,NA,29.89,1008.1,0.75,32,"VV ","   ","   ",NA,800,NA,NA,NA,"BLDU",NA,NA,NA,32,240,"2003-12-26 22:48",68,"METAR KELP 262251Z 25025G32KT 3/4SM BLDU VV008 20/M04 A2989 RMK AO2 PK WND 24032/2248 WSHFT 2147 TWR VIS 1 SLP081 T02001044 $"
"26092","ELP","2003-12-26 23:51:00",-106.3758,31.8111,64.94,21.02,18.47,250,27,NA,29.88,1008.4,0.75,38,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,38,250,"2003-12-26 23:49",64.94,"METAR KELP 262351Z 25027G38KT 3/4SM BLDU CLR 18/M06 A2988 RMK AO2 PK WND 25038/2349 SFC VIS 1 1/4 SLP084 SKY PTLY OBSCD T01831061 10222 20144 56003 $"
"26093","ELP","2003-12-27 00:51:00",-106.3758,31.8111,62.96,24.08,22.52,280,19,NA,29.89,1008.9,5,27,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,40,250,"2003-12-27 00:21",62.96,"METAR KELP 270051Z 28019G27KT 5SM BLDU CLR 17/M04 A2989 RMK AO2 PK WND 25040/0021 SLP089 T01721044 $"
"26284","ELP","2004-01-03 23:51:00",-106.3758,31.8111,69.08,10.94,10.33,250,27,NA,29.8,1005.6,3,33,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,35,260,"2004-01-03 23:36",69.08,"METAR KELP 032351Z 25027G33KT 3SM BLDU CLR 21/M12 A2980 RMK AO2 PK WND 26035/2336 SLP056 MTNS OBSCD SW-NW T02061117 10211 20144 56011"
"26285","ELP","2004-01-04 00:51:00",-106.3758,31.8111,66.92,12.02,11.67,250,23,NA,29.81,1006.2,4,31,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,36,240,"2004-01-04 00:21",66.92,"METAR KELP 040051Z 25023G31KT 4SM BLDU CLR 19/M11 A2981 RMK AO2 PK WND 24036/0021 SLP062 MTNS OBSCD SW-NW T01941111"
"26956","ELP","2004-01-31 23:51:00",-106.3758,31.8111,60.08,17.06,18.5,250,22,NA,29.66,1000.6,2.5,28,"BKN","OVC","   ",NA,13000,25000,NA,NA,"BLDU",NA,NA,NA,28,260,"2004-01-31 23:51",60.08,"METAR KELP 312351Z 25022G28KT 2 1/2SM BLDU BKN130 OVC250 16/M08 A2966 RMK AO2 PK WND 26028/2351 SLP006 MTNS OBSCD SW-NW T01561083 10161 20122 56015"
"26957","ELP","2004-02-01 00:51:00",-106.3758,31.8111,57.92,17.96,20.78,240,21,NA,29.67,1001.6,2.5,25,"BKN","OVC","   ",NA,13000,25000,NA,NA,"BLDU",NA,NA,NA,33,250,"2004-02-01 00:04",57.92,"METAR KELP 010051Z 24021G25KT 2 1/2SM BLDU BKN130 OVC250 14/M08 A2967 RMK AO2 PK WND 25033/0004 SLP016 MTNS OBSCD SW-NW T01441078"
"26958","ELP","2004-02-01 01:51:00",-106.3758,31.8111,57.02,17.96,21.46,240,19,NA,29.69,1002,3,24,"BKN","OVC","   ",NA,10000,25000,NA,NA,"BLDU",NA,NA,NA,26,250,"2004-02-01 01:22",57.02,"METAR KELP 010151Z 24019G24KT 3SM BLDU BKN100 OVC250 14/M08 A2969 RMK AO2 PK WND 25026/0122 SLP020 MTNS OBSCD SW-NW T01391078"
"26959","ELP","2004-02-01 02:51:00",-106.3758,31.8111,55.94,19.94,24.29,240,19,NA,29.7,1002.4,4,NA,"SCT","BKN","   ",NA,10000,25000,NA,NA,"BLDU",NA,NA,NA,29,260,"2004-02-01 02:20",55.94,"METAR KELP 010251Z 24019KT 4SM BLDU SCT100 BKN250 13/M07 A2970 RMK AO2 PK WND 26029/0220 SLP024 MTNS OBSCD SW-NW T01331067 51013"
"27030","ELP","2004-02-04 01:51:00",-106.3758,31.8111,55.04,28.94,36.54,290,18,NA,29.71,1004,5,NA,"SCT","BKN","OVC",NA,7500,10000,14000,NA,"BLDU",NA,NA,NA,30,250,"2004-02-04 01:37",55.04,"METAR KELP 040151Z 29018KT 5SM BLDU SCT075 BKN100 OVC140 13/M02 A2971 RMK AO2 RAB31E40 SLP040 MTNS OBSCD SW AND NW PK WND 25030/37 P0000 T01281017"
"27403","ELP","2004-02-19 14:51:00",-106.3758,31.8111,60.08,19.94,20.93,290,27,NA,29.9,1007.5,2,35,"BKN","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,39,230,"2004-02-19 14:06",60.08,"METAR KELP 191451Z 29027G35KT 2SM BLDU BKN250 16/M07 A2990 RMK AO2 PK WND 23039/1406 SLP075 SKY PTLY OBSCD MTNS OBSCD SW-NW T01561067 53015"
"27409","ELP","2004-02-19 20:51:00",-106.3758,31.8111,66.92,26.06,21.3,260,28,NA,29.84,1005.4,3,37,"SCT","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,37,250,"2004-02-19 20:48",66.92,"METAR KELP 192051Z 26028G37KT 3SM BLDU SCT250 19/M03 A2984 RMK AO2 PK WND 25037/2048 SLP054 VIS SE-SW 2 OCNL LWR VIS IN BLDU MTNS OBSCD SW AND NW T01941033 58025"
